02012025;220;A;USD;6,2080;6,2086;1,0000;1,0000
03012025;220;A;USD;6,1557;6,1563;1,0000;1,0000
06012025;220;A;USD;6,1113;6,1119;1,0000;1,0000
07012025;220;A;USD;6,0735;6,0741;1,0000;1,0000
08012025;220;A;USD;6,1315;6,1321;1,0000;1,0000
09012025;220;A;USD;6,0890;6,0896;1,0000;1,0000
10012025;220;A;USD;6,0959;6,0965;1,0000;1,0000
13012025;220;A;USD;6,1073;6,1079;1,0000;1,0000
14012025;220;A;USD;6,0665;6,0671;1,0000;1,0000
15012025;220;A;USD;6,0371;6,0377;1,0000;1,0000
16012025;220;A;USD;6,0316;6,0322;1,0000;1,0000
17012025;220;A;USD;6,0603;6,0609;1,0000;1,0000
20012025;220;A;USD;6,0492;6,0498;1,0000;1,0000
21012025;220;A;USD;6,0434;6,0440;1,0000;1,0000
22012025;220;A;USD;5,9668;5,9674;1,0000;1,0000
23012025;220;A;USD;5,9393;5,9399;1,0000;1,0000
24012025;220;A;USD;5,8919;5,8925;1,0000;1,0000
27012025;220;A;USD;5,9266;5,9272;1,0000;1,0000
28012025;220;A;USD;5,8924;5,8930;1,0000;1,0000
29012025;220;A;USD;5,8590;5,8596;1,0000;1,0000
30012025;220;A;USD;5,9000;5,9006;1,0000;1,0000
31012025;220;A;USD;5,8295;5,8301;1,0000;1,0000
03022025;220;A;USD;5,8681;5,8687;1,0000;1,0000
04022025;220;A;USD;5,7921;5,7927;1,0000;1,0000
05022025;220;A;USD;5,7991;5,7997;1,0000;1,0000
06022025;220;A;USD;5,7850;5,7856;1,0000;1,0000
07022025;220;A;USD;5,7551;5,7557;1,0000;1,0000
10022025;220;A;USD;5,7802;5,7808;1,0000;1,0000
11022025;220;A;USD;5,7782;5,7788;1,0000;1,0000
12022025;220;A;USD;5,7705;5,7711;1,0000;1,0000
13022025;220;A;USD;5,7782;5,7788;1,0000;1,0000
14022025;220;A;USD;5,7277;5,7283;1,0000;1,0000
17022025;220;A;USD;5,7099;5,7105;1,0000;1,0000
18022025;220;A;USD;5,6973;5,6979;1,0000;1,0000
19022025;220;A;USD;5,7081;5,7087;1,0000;1,0000
20022025;220;A;USD;5,7013;5,7019;1,0000;1,0000
21022025;220;A;USD;5,7021;5,7027;1,0000;1,0000
24022025;220;A;USD;5,7252;5,7258;1,0000;1,0000
25022025;220;A;USD;5,7773;5,7779;1,0000;1,0000
26022025;220;A;USD;5,7751;5,7757;1,0000;1,0000
27022025;220;A;USD;5,8222;5,8228;1,0000;1,0000
28022025;220;A;USD;5,8482;5,8488;1,0000;1,0000
05032025;220;A;USD;5,7908;5,7914;1,0000;1,0000
06032025;220;A;USD;5,7483;5,7489;1,0000;1,0000
07032025;220;A;USD;5,7682;5,7688;1,0000;1,0000
10032025;220;A;USD;5,7924;5,7930;1,0000;1,0000
11032025;220;A;USD;5,8341;5,8346;1,0000;1,0000
12032025;220;A;USD;5,8262;5,8268;1,0000;1,0000
13032025;220;A;USD;5,8125;5,8131;1,0000;1,0000
14032025;220;A;USD;5,7413;5,7419;1,0000;1,0000
17032025;220;A;USD;5,7076;5,7082;1,0000;1,0000
18032025;220;A;USD;5,6846;5,6852;1,0000;1,0000
19032025;220;A;USD;5,6651;5,6657;1,0000;1,0000
20032025;220;A;USD;5,6622;5,6628;1,0000;1,0000
21032025;220;A;USD;5,7235;5,7241;1,0000;1,0000
24032025;220;A;USD;5,7397;5,7403;1,0000;1,0000
25032025;220;A;USD;5,6986;5,6992;1,0000;1,0000
26032025;220;A;USD;5,7292;5,7298;1,0000;1,0000
27032025;220;A;USD;5,7468;5,7474;1,0000;1,0000
28032025;220;A;USD;5,7654;5,7660;1,0000;1,0000
31032025;220;A;USD;5,7416;5,7422;1,0000;1,0000
01042025;220;A;USD;5,7045;5,7051;1,0000;1,0000
02042025;220;A;USD;5,6918;5,6923;1,0000;1,0000
03042025;220;A;USD;5,6062;5,6067;1,0000;1,0000
04042025;220;A;USD;5,7771;5,7777;1,0000;1,0000
07042025;220;A;USD;5,8871;5,8877;1,0000;1,0000
08042025;220;A;USD;5,9362;5,9368;1,0000;1,0000
09042025;220;A;USD;6,0599;6,0605;1,0000;1,0000
10042025;220;A;USD;5,9109;5,9115;1,0000;1,0000
11042025;220;A;USD;5,8731;5,8737;1,0000;1,0000
14042025;220;A;USD;5,8419;5,8425;1,0000;1,0000
15042025;220;A;USD;5,8701;5,8707;1,0000;1,0000
16042025;220;A;USD;5,8802;5,8808;1,0000;1,0000
17042025;220;A;USD;5,8553;5,8559;1,0000;1,0000
22042025;220;A;USD;5,7490;5,7496;1,0000;1,0000
23042025;220;A;USD;5,6874;5,6880;1,0000;1,0000
24042025;220;A;USD;5,6732;5,6738;1,0000;1,0000
25042025;220;A;USD;5,6840;5,6846;1,0000;1,0000
28042025;220;A;USD;5,6675;5,6681;1,0000;1,0000
